Temperature (°C);44.6992;Humidity (%);96.6338;Light;1;Pression (hPa);748
Temperature (°C);34.7755;Humidity (%);63.5975;Light;1;Pression (hPa);718
Temperature (°C);41.4499;Humidity (%);76.3878;Light;0;Pression (hPa);791
Temperature (°C);41.6335;Humidity (%);31.1869;Light;0;Pression (hPa);785
Temperature (°C);37.5428;Humidity (%);72.0054;Light;0;Pression (hPa);772
Temperature (°C);37.7296;Humidity (%);82.5373;Light;0;Pression (hPa);720
Temperature (°C);43.1826;Humidity (%);76.6503;Light;0;Pression (hPa);777
Temperature (°C);44.9876;Humidity (%);98.4558;Light;0;Pression (hPa);784
Temperature (°C);43.5987;Humidity (%);55.5223;Light;0;Pression (hPa);740
Temperature (°C);39.1794;Humidity (%);48.5702;Light;1;Pression (hPa);721
Temperature (°C);41.1208;Humidity (%);81.814;Light;1;Pression (hPa);772
Temperature (°C);30.1053;Humidity (%);89.7794;Light;0;Pression (hPa);742
Temperature (°C);41.6083;Humidity (%);2.21259;Light;1;Pression (hPa);762
Temperature (°C);36.2935;Humidity (%);66.3381;Light;0;Pression (hPa);732
Temperature (°C);31.7364;Humidity (%);70.9494;Light;0;Pression (hPa);725
Temperature (°C);30.1263;Humidity (%);48.9975;Light;1;Pression (hPa);749
Temperature (°C);32.711;Humidity (%);69.982;Light;0;Pression (hPa);716
Temperature (°C);37.1111;Humidity (%);3.66222;Light;0;Pression (hPa);749
Temperature (°C);38.6177;Humidity (%);77.8832;Light;1;Pression (hPa);782
Temperature (°C);30.2577;Humidity (%);35.5327;Light;1;Pression (hPa);700
Temperature (°C);43.2151;Humidity (%);24.5216;Light;1;Pression (hPa);760
Temperature (°C);42.251;Humidity (%);52.5712;Light;1;Pression (hPa);725
Temperature (°C);30.4422;Humidity (%);21.4759;Light;0;Pression (hPa);738
Temperature (°C);30.585;Humidity (%);19.068;Light;0;Pression (hPa);718
Temperature (°C);42.2538;Humidity (%);48.8937;Light;0;Pression (hPa);778
Temperature (°C);32.5416;Humidity (%);43.6048;Light;1;Pression (hPa);771
Temperature (°C);44.8704;Humidity (%);79.9677;Light;1;Pression (hPa);792
Temperature (°C);35.8014;Humidity (%);0.6592;Light;1;Pression (hPa);773
Temperature (°C);44.0364;Humidity (%);24.2317;Light;1;Pression (hPa);713
Temperature (°C);44.5331;Humidity (%);85.9005;Light;0;Pression (hPa);747
Temperature (°C);32.2243;Humidity (%);66.7409;Light;1;Pression (hPa);726
Temperature (°C);44.9295;Humidity (%);69.0359;Light;0;Pression (hPa);778
Temperature (°C);35.9268;Humidity (%);77.2454;Light;0;Pression (hPa);768
Temperature (°C);30.038;Humidity (%);48.912;Light;1;Pression (hPa);749
Temperature (°C);38.6808;Humidity (%);26.0323;Light;0;Pression (hPa);784
Temperature (°C);41.8693;Humidity (%);7.5869;Light;1;Pression (hPa);736
Temperature (°C);37.6247;Humidity (%);73.8273;Light;1;Pression (hPa);725
Temperature (°C);31.7675;Humidity (%);2.91452;Light;0;Pression (hPa);757
Temperature (°C);43.5598;Humidity (%);70.6229;Light;0;Pression (hPa);719
Temperature (°C);30.1616;Humidity (%);73.6167;Light;1;Pression (hPa);779
Temperature (°C);30.3822;Humidity (%);67.0186;Light;0;Pression (hPa);720
Temperature (°C);40.6809;Humidity (%);56.8621;Light;1;Pression (hPa);718
Temperature (°C);43.8926;Humidity (%);38.0291;Light;1;Pression (hPa);742
Temperature (°C);33.6526;Humidity (%);18.3508;Light;1;Pression (hPa);749
Temperature (°C);34.9765;Humidity (%);19.4342;Light;1;Pression (hPa);784
Temperature (°C);38.9756;Humidity (%);94.8973;Light;1;Pression (hPa);792
Temperature (°C);32.168;Humidity (%);56.5874;Light;0;Pression (hPa);764
Temperature (°C);38.3636;Humidity (%);49.4797;Light;0;Pression (hPa);746
Temperature (°C);38.5792;Humidity (%);65.7582;Light;1;Pression (hPa);708
Temperature (°C);31.9666;Humidity (%);38.8562;Light;1;Pression (hPa);704
Temperature (°C);43.2105;Humidity (%);7.95312;Light;1;Pression (hPa);702
Temperature (°C);39.3693;Humidity (%);93.6247;Light;0;Pression (hPa);740
Temperature (°C);41.6335;Humidity (%);75.2464;Light;0;Pression (hPa);738
Temperature (°C);34.9582;Humidity (%);10.7852;Light;0;Pression (hPa);787
Temperature (°C);36.0509;Humidity (%);89.6023;Light;0;Pression (hPa);728
Temperature (°C);42.6727;Humidity (%);58.8549;Light;1;Pression (hPa);715
Temperature (°C);44.7299;Humidity (%);14.2125;Light;1;Pression (hPa);743
Temperature (°C);39.2485;Humidity (%);90.1059;Light;1;Pression (hPa);733
Temperature (°C);33.0369;Humidity (%);32.3191;Light;1;Pression (hPa);717
Temperature (°C);35.6211;Humidity (%);9.888;Light;0;Pression (hPa);779
Temperature (°C);42.1512;Humidity (%);33.9244;Light;1;Pression (hPa);724
Temperature (°C);40.0844;Humidity (%);26.1605;Light;0;Pression (hPa);746
Temperature (°C);32.4322;Humidity (%);31.0556;Light;1;Pression (hPa);771
Temperature (°C);30.77;Humidity (%);21.7017;Light;1;Pression (hPa);701
Temperature (°C);37.2654;Humidity (%);60.8417;Light;0;Pression (hPa);757
Temperature (°C);33.5116;Humidity (%);91.7905;Light;0;Pression (hPa);787
Temperature (°C);34.9344;Humidity (%);35.3496;Light;0;Pression (hPa);719
Temperature (°C);31.1119;Humidity (%);77.1538;Light;1;Pression (hPa);772
Temperature (°C);43.1597;Humidity (%);24.4331;Light;0;Pression (hPa);792
Temperature (°C);42.8571;Humidity (%);34.4249;Light;1;Pression (hPa);774
Temperature (°C);35.6252;Humidity (%);17.2948;Light;1;Pression (hPa);718
Temperature (°C);39.2389;Humidity (%);24.4484;Light;1;Pression (hPa);705
Temperature (°C);31.8609;Humidity (%);50.2945;Light;1;Pression (hPa);773
Temperature (°C);40.4996;Humidity (%);25.6142;Light;1;Pression (hPa);794
Temperature (°C);38.478;Humidity (%);30.6619;Light;0;Pression (hPa);762
Temperature (°C);33.8197;Humidity (%);48.9029;Light;1;Pression (hPa);761
Temperature (°C);32.5915;Humidity (%);3.93384;Light;0;Pression (hPa);792
Temperature (°C);43.1437;Humidity (%);12.0945;Light;1;Pression (hPa);778
Temperature (°C);30.84;Humidity (%);26.4809;Light;1;Pression (hPa);727
Temperature (°C);36.7751;Humidity (%);17.6641;Light;1;Pression (hPa);792
Temperature (°C);32.0994;Humidity (%);49.5743;Light;1;Pression (hPa);733
Temperature (°C);36.2894;Humidity (%);76.6869;Light;1;Pression (hPa);792
Temperature (°C);44.1907;Humidity (%);65.6148;Light;0;Pression (hPa);798
Temperature (°C);34.1859;Humidity (%);94.2412;Light;0;Pression (hPa);710
Temperature (°C);37.3336;Humidity (%);31.5195;Light;0;Pression (hPa);723
Temperature (°C);44.8082;Humidity (%);51.0575;Light;1;Pression (hPa);793
Temperature (°C);33.5038;Humidity (%);81.6156;Light;1;Pression (hPa);731
Temperature (°C);37.1326;Humidity (%);47.6516;Light;0;Pression (hPa);731
Temperature (°C);32.6624;Humidity (%);3.02133;Light;0;Pression (hPa);766
Temperature (°C);34.4423;Humidity (%);10.9684;Light;0;Pression (hPa);774
Temperature (°C);30.8597;Humidity (%);73.5435;Light;0;Pression (hPa);765
Temperature (°C);35.865;Humidity (%);63.5243;Light;0;Pression (hPa);764
Temperature (°C);40.2185;Humidity (%);62.0594;Light;0;Pression (hPa);704
Temperature (°C);44.794;Humidity (%);55.0371;Light;0;Pression (hPa);775
Temperature (°C);35.7877;Humidity (%);91.4182;Light;0;Pression (hPa);739
Temperature (°C);39.1784;Humidity (%);56.5783;Light;1;Pression (hPa);770
Temperature (°C);39.2732;Humidity (%);63.8295;Light;0;Pression (hPa);737
Temperature (°C);33.6947;Humidity (%);17.2155;Light;1;Pression (hPa);763
Temperature (°C);39.644;Humidity (%);48.7503;Light;0;Pression (hPa);748
Temperature (°C);38.787;Humidity (%);83.1477;Light;0;Pression (hPa);799
Temperature (°C);35.611;Humidity (%);33.2682;Light;1;Pression (hPa);723
Temperature (°C);36.586;Humidity (%);79.3298;Light;1;Pression (hPa);781
Temperature (°C);34.9852;Humidity (%);35.0139;Light;1;Pression (hPa);711
Temperature (°C);33.7011;Humidity (%);53.6485;Light;1;Pression (hPa);739
Temperature (°C);40.9056;Humidity (%);77.5323;Light;0;Pression (hPa);739
Temperature (°C);35.1303;Humidity (%);15.8483;Light;0;Pression (hPa);795
Temperature (°C);33.4677;Humidity (%);13.4007;Light;1;Pression (hPa);776
Temperature (°C);41.8661;Humidity (%);57.4603;Light;1;Pression (hPa);738
Temperature (°C);38.6854;Humidity (%);10.9287;Light;1;Pression (hPa);781
Temperature (°C);33.0927;Humidity (%);30.7779;Light;1;Pression (hPa);756
Temperature (°C);39.9539;Humidity (%);82.6258;Light;0;Pression (hPa);751
Temperature (°C);33.7808;Humidity (%);74.3156;Light;1;Pression (hPa);779
Temperature (°C);35.9525;Humidity (%);24.0303;Light;0;Pression (hPa);735
Temperature (°C);31.9213;Humidity (%);28.6325;Light;0;Pression (hPa);749
Temperature (°C);37.6316;Humidity (%);47.792;Light;0;Pression (hPa);774
